"","IndivUN","Year","Site","Plot","Indiv","rw","Sp","ptsep","ptoct","ptnov","ptdec","tjan","tfeb","tmar","tapr","tmay","tjun","tjul","taug","Ice","IceLag","nrw","cambial","L","keep"
"105","HF-10",2007,"Herschel","HF","10",0.117440262029365,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,0.0578529067725857,8,10,"yes"
"106","HF-10",2008,"Herschel","HF","10",0.136876226559093,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,0.647167152471093,9,10,"yes"
"107","HF-10",2009,"Herschel","HF","10",0.0803613806512574,"Salix richardsonii",1.8,-9.5,-18.1,-25.4,-28.3,-27.6,-28,-15.7,-2.8,6.6,10.9,8.4,0.1043,0.0191,-1.06640892120418,10,10,"yes"
"108","HF-10",2014,"Herschel","HF","10",0.0986839475214421,"Salix richardsonii",1.9,-7.1,-22.5,-27.6,-19,-30.3,-26.3,-16.2,-2.2,6.2,10.4,8.3,0.0041,0.0566,-0.510853797719174,15,10,"yes"
"109","HF-10",2005,"Herschel","HF","10",0.132202309565344,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,0.505450189393923,6,10,"yes"
"110","HF-10",2010,"Herschel","HF","10",0.121546781872365,"Salix richardsonii",2.5,-8,-20.3,-20.9,-23.5,-23.8,-22.2,-13.7,-2.4,7.1,10.7,8.8,0.0061,0.1043,0.182365926953406,11,10,"yes"
"111","HF-10",2013,"Herschel","HF","10",0.0746594254252071,"Salix richardsonii",3.5,-12.6,-24.1,-29,-25.5,-25.6,-25.5,-20.5,-3.4,8.5,11.2,9.5,0.0566,0,-1.23929683926489,14,10,"yes"
"112","HF-10",2006,"Herschel","HF","10",0.165928777802006,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,1.52806412545884,7,10,"yes"
"113","HF-10",2011,"Herschel","HF","10",0.117031908707661,"Salix richardsonii",1.3,-8.8,-16.8,-26.8,-27.2,-26.5,-26.1,-16.3,-2.1,6.4,10.9,8.1,0.0022,0.0061,0.045471302073203,12,10,"yes"
"114","HF-10",2012,"Herschel","HF","10",0.123980229684547,"Salix richardsonii",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,0.256150042976527,13,10,"yes"
"115","HF-12",2012,"Herschel","HF","12",0.154305563126908,"Salix richardsonii",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,-0.181372076450069,8,5,"yes"
"116","HF-12",2014,"Herschel","HF","12",0.0180335191343219,"Salix richardsonii",1.9,-7.1,-22.5,-27.6,-19,-30.3,-26.3,-16.2,-2.2,6.2,10.4,8.3,0.0041,0.0566,-1.60407468797187,10,5,"yes"
"117","HF-12",2013,"Herschel","HF","12",0.0826110717400785,"Salix richardsonii",3.5,-12.6,-24.1,-29,-25.5,-25.6,-25.5,-20.5,-3.4,8.5,11.2,9.5,0.0566,0,-0.92987438946534,9,5,"yes"
"118","HF-12",2011,"Herschel","HF","12",0.269525696412996,"Salix richardsonii",1.3,-8.8,-16.8,-26.8,-27.2,-26.5,-26.1,-16.3,-2.1,6.4,10.9,8.1,0.0022,0.0061,1.02154511568455,7,5,"yes"
"119","HF-12",2010,"Herschel","HF","12",0.356215622274313,"Salix richardsonii",2.5,-8,-20.3,-20.9,-23.5,-23.8,-22.2,-13.7,-2.4,7.1,10.7,8.8,0.0061,0.1043,1.92660223746836,6,5,"yes"
"120","HF-13",2000,"Herschel","HF","13",0.205205930776919,"Salix richardsonii",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,1.50919945520794,8,17,"yes"
"121","HF-13",2008,"Herschel","HF","13",0.185313477003926,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,1.14823522649208,16,17,"yes"
"122","HF-13",2001,"Herschel","HF","13",0.219138985194559,"Salix richardsonii",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,1.76202569268033,9,17,"yes"
"123","HF-13",2007,"Herschel","HF","13",0.142819866286183,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,0.377155218307936,15,17,"yes"
"124","HF-13",2012,"Herschel","HF","13",0.192907651301185,"Salix richardsonii",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,1.28603749559502,20,17,"yes"
"125","HF-13",2011,"Herschel","HF","13",0.0277142252735167,"Salix richardsonii",1.3,-8.8,-16.8,-26.8,-27.2,-26.5,-26.1,-16.3,-2.1,6.4,10.9,8.1,0.0022,0.0061,-1.71152722394515,19,17,"yes"
"126","HF-13",1998,"Herschel","HF","13",0.132861149267099,"Salix richardsonii",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,0.196446460664691,6,17,"yes"
"127","HF-13",2010,"Herschel","HF","13",0.158082151747931,"Salix richardsonii",2.5,-8,-20.3,-20.9,-23.5,-23.8,-22.2,-13.7,-2.4,7.1,10.7,8.8,0.0061,0.1043,0.654101399156709,18,17,"yes"
"128","HF-13",2014,"Herschel","HF","13",0.0393149190677771,"Salix richardsonii",1.9,-7.1,-22.5,-27.6,-19,-30.3,-26.3,-16.2,-2.2,6.2,10.4,8.3,0.0041,0.0566,-1.50102350551002,22,17,"yes"
"129","HF-13",2013,"Herschel","HF","13",0.094247022918162,"Salix richardsonii",3.5,-12.6,-24.1,-29,-25.5,-25.6,-25.5,-20.5,-3.4,8.5,11.2,9.5,0.0566,0,-0.504237250562734,21,17,"yes"
"130","HF-13",2003,"Herschel","HF","13",0.172310650613233,"Salix richardsonii",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,0.912288708641427,11,17,"yes"
"131","HF-13",2006,"Herschel","HF","13",0.101408761546812,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-0.374281866985819,14,17,"yes"
"132","HF-13",1999,"Herschel","HF","13",0.118123712027154,"Salix richardsonii",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,-0.0709759361533134,7,17,"yes"
"133","HF-13",2009,"Herschel","HF","13",0.124960102260478,"Salix richardsonii",1.8,-9.5,-18.1,-25.4,-28.3,-27.6,-28,-15.7,-2.8,6.6,10.9,8.4,0.1043,0.0191,0.0530757447470443,17,17,"yes"
"134","HF-13",2004,"Herschel","HF","13",0.170070930540419,"Salix richardsonii",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,0.871647225300631,12,17,"yes"
"135","HF-13",2005,"Herschel","HF","13",0.0387737669098016,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-1.51084313729354,13,17,"yes"
"136","HF-13",2002,"Herschel","HF","13",0.125717937114347,"Salix richardsonii",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,0.0668272545729642,10,17,"yes"
"137","HF-14",1997,"Herschel","HF","14",0.301488772476111,"Salix richardsonii",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,1.90917191965313,10,22,"yes"
"138","HF-14",2001,"Herschel","HF","14",0.0979536797210742,"Salix richardsonii",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.728113215838113,14,22,"yes"
"139","HF-14",1999,"Herschel","HF","14",0.361147504612519,"Salix richardsonii",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,2.68219383609956,12,22,"yes"
"140","HF-14",2012,"Herschel","HF","14",0.0944579039882509,"Salix richardsonii",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,-0.773409372153928,25,22,"yes"
"141","HF-14",2009,"Herschel","HF","14",0.229007328599987,"Salix richardsonii",1.8,-9.5,-18.1,-25.4,-28.3,-27.6,-28,-15.7,-2.8,6.6,10.9,8.4,0.1043,0.0191,0.970001028058984,22,22,"yes"
"142","HF-14",2004,"Herschel","HF","14",0.181741707107724,"Salix richardsonii",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,0.357561574527859,17,22,"yes"
"143","HF-14",2008,"Herschel","HF","14",0.203150359667816,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,0.634961999208336,21,22,"yes"
"144","HF-14",2014,"Herschel","HF","14",0.0290210778005048,"Salix richardsonii",1.9,-7.1,-22.5,-27.6,-19,-30.3,-26.3,-16.2,-2.2,6.2,10.4,8.3,0.0041,0.0566,-1.62130035096596,27,22,"yes"
"145","HF-14",1996,"Herschel","HF","14",0.0996046772390956,"Salix richardsonii",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,-0.706720584454142,9,22,"yes"
"146","HF-14",2003,"Herschel","HF","14",0.154288516965251,"Salix richardsonii",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,0.00183967269496147,16,22,"yes"
"147","HF-14",2007,"Herschel","HF","14",0.195179983768505,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,0.531686669146077,20,22,"yes"
"148","HF-14",2010,"Herschel","HF","14",0.0190027201947987,"Salix richardsonii",2.5,-8,-20.3,-20.9,-23.5,-23.8,-22.2,-13.7,-2.4,7.1,10.7,8.8,0.0061,0.1043,-1.75111219440745,23,22,"yes"
"149","HF-14",2011,"Herschel","HF","14",0.163075651611803,"Salix richardsonii",1.3,-8.8,-16.8,-26.8,-27.2,-26.5,-26.1,-16.3,-2.1,6.4,10.9,8.1,0.0022,0.0061,0.115698070641119,24,22,"yes"
"150","HF-14",2002,"Herschel","HF","14",0.167514765936991,"Salix richardsonii",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,0.1732174402304,15,22,"yes"
"151","HF-14",2006,"Herschel","HF","14",0.0813403153144726,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,-0.94337918499834,19,22,"yes"
"152","HF-14",1993,"Herschel","HF","14",0.179035544241591,"Salix richardsonii",-2.8,-11.9,-18.5,-24.7,-24.4,-21.8,-20.8,-13.8,-2.6,6.9,11.9,7.4,0,0.2047,0.322496746126703,6,22,"yes"
"153","HF-14",2000,"Herschel","HF","14",0.240160584238241,"Salix richardsonii",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,1.11451819661676,13,22,"yes"
"154","HF-14",1998,"Herschel","HF","14",0.179567555158412,"Salix richardsonii",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,0.329390223137753,11,22,"yes"
"155","HF-14",2005,"Herschel","HF","14",0.179881591068078,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,0.333459311300203,18,22,"yes"
"156","HF-14",1994,"Herschel","HF","14",0.160549205362702,"Salix richardsonii",1.9,-6.4,-18.6,-21.7,-30,-30,-24.1,-14.9,-0.9,5.9,13.1,10.5,0.1138,0,0.0829619019137413,7,22,"yes"
"157","HF-14",1995,"Herschel","HF","14",0.165635249550018,"Salix richardsonii",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,0.148863798987595,8,22,"yes"
"158","HF-14",2013,"Herschel","HF","14",0.059953999823875,"Salix richardsonii",3.5,-12.6,-24.1,-29,-25.5,-25.6,-25.5,-20.5,-3.4,8.5,11.2,9.5,0.0566,0,-1.22049017938672,26,22,"yes"
"159","HF-15",2002,"Herschel","HF","15",0.0660603821808893,"Salix richardsonii",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.924545284981186,14,21,"yes"
"160","HF-15",1995,"Herschel","HF","15",0.15901481736397,"Salix richardsonii",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,0.138743300245316,7,21,"yes"
"161","HF-15",1994,"Herschel","HF","15",0.127490662363682,"Salix richardsonii",1.9,-6.4,-18.6,-21.7,-30,-30,-24.1,-14.9,-0.9,5.9,13.1,10.5,0.1138,0,-0.221855676067089,6,21,"yes"
"162","HF-15",2003,"Herschel","HF","15",0.139056908115614,"Salix richardsonii",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,-0.0895515309476929,15,21,"yes"
"163","HF-15",2008,"Herschel","HF","15",0.466178090412446,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,3.65232714796583,20,21,"yes"
"164","HF-15",2007,"Herschel","HF","15",0.240754253416702,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,1.07374558546754,19,21,"yes"
"165","HF-15",2000,"Herschel","HF","15",0.0935632286145449,"Salix richardsonii",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,-0.609945313322532,12,21,"yes"
"166","HF-15",1997,"Herschel","HF","15",0.0610018985583998,"Salix richardsonii",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,-0.982408343196264,9,21,"yes"
"167","HF-15",2001,"Herschel","HF","15",0.0826085631413102,"Salix richardsonii",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.735253704791146,13,21,"yes"
"168","HF-15",2014,"Herschel","HF","15",0.0418141095696646,"Salix richardsonii",1.9,-7.1,-22.5,-27.6,-19,-30.3,-26.3,-16.2,-2.2,6.2,10.4,8.3,0.0041,0.0566,-1.20189391123047,26,21,"yes"
"169","HF-15",2006,"Herschel","HF","15",0.230847614224609,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,0.960425372718543,18,21,"yes"
"170","HF-15",1996,"Herschel","HF","15",0.132449000230059,"Salix richardsonii",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,-0.165138166626783,8,21,"yes"
"171","HF-15",2005,"Herschel","HF","15",0.0516749968918336,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-1.08909704565632,17,21,"yes"
"172","HF-15",1999,"Herschel","HF","15",0.147535997236922,"Salix richardsonii",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,0.00743920067310389,11,21,"yes"
"173","HF-15",2010,"Herschel","HF","15",0.221076787178347,"Salix richardsonii",2.5,-8,-20.3,-20.9,-23.5,-23.8,-22.2,-13.7,-2.4,7.1,10.7,8.8,0.0061,0.1043,0.84865868997715,22,21,"yes"
"174","HF-15",2012,"Herschel","HF","15",0.242271299803711,"Salix richardsonii",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,1.09109879839803,24,21,"yes"
"175","HF-15",2004,"Herschel","HF","15",0.117896385447914,"Salix richardsonii",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,-0.331602834531833,16,21,"yes"
"176","HF-15",2013,"Herschel","HF","15",0.0727296795646477,"Salix richardsonii",3.5,-12.6,-24.1,-29,-25.5,-25.6,-25.5,-20.5,-3.4,8.5,11.2,9.5,0.0566,0,-0.848256426190702,25,21,"yes"
"177","HF-15",1998,"Herschel","HF","15",0.151788805045872,"Salix richardsonii",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,0.0560862823267336,10,21,"yes"
"178","HF-15",2009,"Herschel","HF","15",0.0972788490172593,"Salix richardsonii",1.8,-9.5,-18.1,-25.4,-28.3,-27.6,-28,-15.7,-2.8,6.6,10.9,8.4,0.1043,0.0191,-0.567443019016084,21,21,"yes"
"179","HF-15",2011,"Herschel","HF","15",0.176517289929818,"Salix richardsonii",1.3,-8.8,-16.8,-26.8,-27.2,-26.5,-26.1,-16.3,-2.1,6.4,10.9,8.1,0.0022,0.0061,0.338950845542667,23,21,"yes"
"180","HF-2",2012,"Herschel","HF","2",0.229447673626254,"Salix richardsonii",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,0.140371028284362,9,6,"yes"
"181","HF-2",2014,"Herschel","HF","2",0.0362371892716965,"Salix richardsonii",1.9,-7.1,-22.5,-27.6,-19,-30.3,-26.3,-16.2,-2.2,6.2,10.4,8.3,0.0041,0.0566,-1.7605813643559,11,6,"yes"
"182","HF-2",2013,"Herschel","HF","2",0.0702810864587876,"Salix richardsonii",3.5,-12.6,-24.1,-29,-25.5,-25.6,-25.5,-20.5,-3.4,8.5,11.2,9.5,0.0566,0,-1.42563148816884,10,6,"yes"
"183","HF-2",2009,"Herschel","HF","2",0.130368751362843,"Salix richardsonii",1.8,-9.5,-18.1,-25.4,-28.3,-27.6,-28,-15.7,-2.8,6.6,10.9,8.4,0.1043,0.0191,-0.834443123059623,6,6,"yes"
"184","HF-2",2010,"Herschel","HF","2",0.256045539413432,"Salix richardsonii",2.5,-8,-20.3,-20.9,-23.5,-23.8,-22.2,-13.7,-2.4,7.1,10.7,8.8,0.0061,0.1043,0.402061157451871,7,6,"yes"
"185","HF-2",2011,"Herschel","HF","2",0.272969226995203,"Salix richardsonii",1.3,-8.8,-16.8,-26.8,-27.2,-26.5,-26.1,-16.3,-2.1,6.4,10.9,8.1,0.0022,0.0061,0.56856932862247,8,6,"yes"
"186","HF-3",2004,"Herschel","HF","3",0.337828769455107,"Salix richardsonii",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,1.56260512547221,6,11,"yes"
"187","HF-3",2006,"Herschel","HF","3",0.276349640748747,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,0.883060194590193,8,11,"yes"
"188","HF-3",2010,"Herschel","HF","3",0.16768900914887,"Salix richardsonii",2.5,-8,-20.3,-20.9,-23.5,-23.8,-22.2,-13.7,-2.4,7.1,10.7,8.8,0.0061,0.1043,-0.317994259886745,12,11,"yes"
"189","HF-3",2012,"Herschel","HF","3",0.389444202926858,"Salix richardsonii",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,2.13312404643046,14,11,"yes"
"190","HF-3",2008,"Herschel","HF","3",0.16822903233953,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,-0.312025241953444,10,11,"yes"
"191","HF-3",2007,"Herschel","HF","3",0.189753121073085,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,-0.0741138450531689,9,11,"yes"
"192","HF-3",2014,"Herschel","HF","3",0.091295374609245,"Salix richardsonii",1.9,-7.1,-22.5,-27.6,-19,-30.3,-26.3,-16.2,-2.2,6.2,10.4,8.3,0.0041,0.0566,-1.16239313468219,16,11,"yes"
"193","HF-3",2013,"Herschel","HF","3",0.175132253526587,"Salix richardsonii",3.5,-12.6,-24.1,-29,-25.5,-25.6,-25.5,-20.5,-3.4,8.5,11.2,9.5,0.0566,0,-0.235722127984026,15,11,"yes"
"194","HF-3",2005,"Herschel","HF","3",0.0429947373188224,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-1.69627274422978,7,11,"yes"
"195","HF-3",2011,"Herschel","HF","3",0.261422774078572,"Salix richardsonii",1.3,-8.8,-16.8,-26.8,-27.2,-26.5,-26.1,-16.3,-2.1,6.4,10.9,8.1,0.0022,0.0061,0.718069623105081,13,11,"yes"
"196","HF-3",2009,"Herschel","HF","3",0.0969471876495273,"Salix richardsonii",1.8,-9.5,-18.1,-25.4,-28.3,-27.6,-28,-15.7,-2.8,6.6,10.9,8.4,0.1043,0.0191,-1.09992216310807,11,11,"yes"
"197","HF-4",2014,"Herschel","HF","4",0.154121580612997,"Salix richardsonii",1.9,-7.1,-22.5,-27.6,-19,-30.3,-26.3,-16.2,-2.2,6.2,10.4,8.3,0.0041,0.0566,-0.355416214495569,25,20,"yes"
"198","HF-4",2013,"Herschel","HF","4",0.0571557853210214,"Salix richardsonii",3.5,-12.6,-24.1,-29,-25.5,-25.6,-25.5,-20.5,-3.4,8.5,11.2,9.5,0.0566,0,-1.76973401301793,24,20,"yes"
"199","HF-4",1996,"Herschel","HF","4",0.260603567867516,"Salix richardsonii",1.5,-9.5,-22.6,-24.6,-31.7,-25.2,-23.8,-18.2,-4.3,7.3,11.2,5.6,0.4155,0.0011,1.19770227788234,7,20,"yes"
"200","HF-4",2001,"Herschel","HF","4",0.117414704989812,"Salix richardsonii",2.1,-7.9,-17.5,-22.6,-23.5,-22.3,-24.4,-14.8,-6.7,6.4,9.5,8.2,0.1062,0.072,-0.890813128074155,12,20,"yes"
"201","HF-4",2006,"Herschel","HF","4",0.210915810465167,"Salix richardsonii",2.6,-7.4,-22.8,-19.7,-25.2,-22.6,-27,-16.7,-2.1,7.4,10.8,8.9,0.0169,0.0387,0.472969608478659,17,20,"yes"
"202","HF-4",2003,"Herschel","HF","4",0.116847227641219,"Salix richardsonii",3.1,-7.4,-13.9,-17.8,-26.5,-25,-25.7,-13.7,-4.1,6,9.9,7.2,0.2574,0.0399,-0.899090204665513,14,20,"yes"
"203","HF-4",2012,"Herschel","HF","4",0.215624051675554,"Salix richardsonii",2.9,-6.4,-22.5,-22.2,-30,-21.5,-27.3,-14,-3.1,7.9,11.4,9.3,0,0.0022,0.541642786721936,23,20,"yes"
"204","HF-4",2011,"Herschel","HF","4",0.182083495903238,"Salix richardsonii",1.3,-8.8,-16.8,-26.8,-27.2,-26.5,-26.1,-16.3,-2.1,6.4,10.9,8.1,0.0022,0.0061,0.0524289886163346,22,20,"yes"
"205","HF-4",2008,"Herschel","HF","4",0.222690098408983,"Salix richardsonii",2,-9.4,-14.8,-22.1,-27.6,-28,-25.2,-13.9,-2.2,6.9,10.2,7,0.0191,0,0.644706301337445,19,20,"yes"
"206","HF-4",2000,"Herschel","HF","4",0.0283149087440933,"Salix richardsonii",2.2,-9.9,-19.2,-27.1,-25.1,-24.9,-24.6,-16.8,-7.3,7.5,11.1,7.4,0.072,0.052,-2.19039951619781,11,20,"yes"
"207","HF-4",2005,"Herschel","HF","4",0.0837595916243985,"Salix richardsonii",1.8,-8.5,-17.3,-24.4,-24,-25.1,-21,-14.7,-1.5,5.2,9.3,8.4,0.0387,0.1468,-1.38169783335261,16,20,"yes"
"208","HF-4",2004,"Herschel","HF","4",0.231736246586032,"Salix richardsonii",1.6,-4.1,-18.1,-22.5,-29.2,-31.4,-28,-15.9,-3.7,7.5,11.3,9.1,0.1468,0.2574,0.77665105913938,15,20,"yes"
"209","HF-4",2007,"Herschel","HF","4",0.184877747431396,"Salix richardsonii",3,-7.7,-20.8,-20.5,-25.1,-29.6,-29.4,-13.6,-2.7,7.8,11.8,9.2,0,0.0169,0.093185212580889,18,20,"yes"
"210","HF-4",1999,"Herschel","HF","4",0.145327849308536,"Salix richardsonii",4.3,-6,-15.1,-19.6,-28.8,-26.8,-25.5,-16.8,-2.6,6.4,8.2,11.1,0.052,0,-0.483679285631867,10,20,"yes"
"211","HF-4",2002,"Herschel","HF","4",0.10581566740365,"Salix richardsonii",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-1.05999366492679,13,20,"yes"
"212","HF-4",2009,"Herschel","HF","4",0.135662743312958,"Salix richardsonii",1.8,-9.5,-18.1,-25.4,-28.3,-27.6,-28,-15.7,-2.8,6.6,10.9,8.4,0.1043,0.0191,-0.624652000731978,20,20,"yes"
"213","HF-4",2010,"Herschel","HF","4",0.214329886851346,"Salix richardsonii",2.5,-8,-20.3,-20.9,-23.5,-23.8,-22.2,-13.7,-2.4,7.1,10.7,8.8,0.0061,0.1043,0.522766436153294,21,20,"yes"
"214","HF-4",1997,"Herschel","HF","4",0.278960094507305,"Salix richardsonii",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,1.46544578751404,8,20,"yes"
"215","HF-4",1995,"Herschel","HF","4",0.236993757315646,"Salix richardsonii",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,0.853335739324026,6,20,"yes"
"216","HF-4",1998,"Herschel","HF","4",0.274115619716478,"Salix richardsonii",3.4,-9.9,-14,-23.3,-31.3,-25.3,-17.3,-8.6,0.8,8,14.4,11.6,0,7e-04,1.3947855418003,9,20,"yes"
"217","HF-5",1997,"Herschel","HF","5",0.198866232429982,"Salix richardsonii",-1.4,-14.3,-18.3,-21.9,-28.4,-26.3,-26.5,-14.3,-3.2,6.8,10.3,9.8,7e-04,0.4155,1.44033118004535,12,24,"yes"
"218","HF-5",1995,"Herschel","HF","5",0.038217798472324,"Salix richardsonii",-0.6,-7.5,-22.2,-26.8,-25.7,-26.8,-26.1,-11.4,0.5,7.9,10.6,7.8,0.0011,0.1138,-1.00930425894475,10,24,"yes"
"219","HF-5",2002,"Herschel","HF","5",0.0521750200551079,"Salix richardsonii",3.3,-9.4,-19.2,-23.5,-22.7,-28.3,-23.3,-17.2,-2.7,5.4,9.2,5.8,0.0399,0.1062,-0.796478626121984,17,24,"yes"
